WABANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONG,LAT,AIR_TEMP,PERCP,SOLAR_RAD,SR_FLAG,SURFACE_TEMP,ST_TYPE,ST_FLAG,RELATIVE_HUMIDITY,RH_FLAG,WIND_1_5,WIND_FLAG
23907,20230127,1715,20230127,1115,2.623,-98.08,30.62,9.4,0,398,0,11.8,C,0,48,0,2.85,0
23907,20230127,1720,20230127,1120,2.623,-98.08,30.62,9.9,0,394,0,12.3,C,0,47,0,2.43,0
23907,20230127,1725,20230127,1125,2.623,-98.08,30.62,9.8,0,426,0,12.2,C,0,47,0,2.57,0
23907,20230127,1730,20230127,1130,2.623,-98.08,30.62,10.2,0,475,0,12.7,C,0,46,0,2.79,0
23907,20230127,1735,20230127,1135,2.623,-98.08,30.62,10.4,0,568,0,13.2,C,0,45,0,2.7,0
23907,20230127,1740,20230127,1140,2.623,-98.08,30.62,10.7,0,688,0,14.5,C,0,44,0,2.82,0
23907,20230127,1745,20230127,1145,2.623,-98.08,30.62,11.1,0,476,0,14.1,C,0,43,0,2.56,0
23907,20230127,1750,20230127,1150,2.623,-98.08,30.62,10.7,0,526,0,14,C,0,42,0,2.73,0
23907,20230127,1755,20230127,1155,2.623,-98.08,30.62,11.7,0,662,0,15.2,C,0,40,0,2.89,0
23907,20230127,1800,20230127,1200,2.623,-98.08,30.62,11.5,0,655,0,15.5,C,0,39,0,3.01,0
23907,20230127,1805,20230127,1205,2.623,-98.08,30.62,11.5,0,658,0,15.5,C,0,38,0,3.72,0
23907,20230127,1810,20230127,1210,2.623,-98.08,30.62,11.7,0,660,0,15.9,C,0,38,0,3.16,0
23907,20230127,1815,20230127,1215,2.623,-98.08,30.62,11.9,0,664,0,16.4,C,0,38,0,3.15,0
23907,20230127,1820,20230127,1220,2.623,-98.08,30.62,12.1,0,640,0,16.6,C,0,37,0,2.94,0
23907,20230127,1825,20230127,1225,2.623,-98.08,30.62,11.8,0,660,0,16.6,C,0,37,0,3.6,0
23907,20230127,1830,20230127,1230,2.623,-98.08,30.62,12.1,0,664,0,16.9,C,0,37,0,3.29,0
23907,20230127,1835,20230127,1235,2.623,-98.08,30.62,12,0,663,0,17.1,C,0,38,0,3.31,0
23907,20230127,1840,20230127,1240,2.623,-98.08,30.62,12.4,0,663,0,17.5,C,0,39,0,2.91,0
23907,20230127,1845,20230127,1245,2.623,-98.08,30.62,12.5,0,661,0,17.6,C,0,37,0,3.57,0
23907,20230127,1850,20230127,1250,2.623,-98.08,30.62,12.4,0,662,0,17.5,C,0,38,0,3.64,0
23907,20230127,1855,20230127,1255,2.623,-98.08,30.62,12.8,0,662,0,18.1,C,0,36,0,2.79,0
23907,20230127,1900,20230127,1300,2.623,-98.08,30.62,13.4,0,664,0,18.7,C,0,35,0,2.42,0
23907,20230127,1905,20230127,1305,2.623,-98.08,30.62,13.5,0,671,0,18.8,C,0,34,0,2.53,0
23907,20230127,1910,20230127,1310,2.623,-98.08,30.62,13.9,0,702,0,19.2,C,0,34,0,2.91,0
23907,20230127,1915,20230127,1315,2.623,-98.08,30.62,13.6,0,463,0,18.4,C,0,34,0,2.62,0
23907,20230127,1920,20230127,1320,2.623,-98.08,30.62,13.2,0,457,0,17.7,C,0,34,0,2.7,0
23907,20230127,1925,20230127,1325,2.623,-98.08,30.62,13.2,0,509,0,17.9,C,0,31,0,2.99,0
23907,20230127,1930,20230127,1330,2.623,-98.08,30.62,12.9,0,443,0,17.7,C,0,29,0,2.99,0
23907,20230127,1935,20230127,1335,2.623,-98.08,30.62,13,0,342,0,16.9,C,0,29,0,3.08,0
23907,20230127,1940,20230127,1340,2.623,-98.08,30.62,13,0,334,0,16.6,C,0,29,0,2.93,0
23907,20230127,1945,20230127,1345,2.623,-98.08,30.62,13.2,0,564,0,17.6,C,0,29,0,2.6,0
23907,20230127,1950,20230127,1350,2.623,-98.08,30.62,14.3,0,809,0,20,C,0,28,0,2.39,0
23907,20230127,1955,20230127,1355,2.623,-98.08,30.62,14.7,0,717,0,20.1,C,0,27,0,2.04,0
23907,20230127,2000,20230127,1400,2.623,-98.08,30.62,14.2,0,649,0,19.5,C,0,27,0,2.76,0
23907,20230127,2005,20230127,1405,2.623,-98.08,30.62,14.3,0,637,0,19.5,C,0,29,0,2.75,0
23907,20230127,2010,20230127,1410,2.623,-98.08,30.62,14.5,0,626,0,19.7,C,0,29,0,2.58,0
23907,20230127,2015,20230127,1415,2.623,-98.08,30.62,13.7,0,478,0,18.7,C,0,30,0,3.36,0
23907,20230127,2020,20230127,1420,2.623,-98.08,30.62,13.5,0,567,0,18.9,C,0,31,0,2.8,0
23907,20230127,2025,20230127,1425,2.623,-98.08,30.62,14.2,0,568,0,19.3,C,0,31,0,1.99,0
23907,20230127,2030,20230127,1430,2.623,-98.08,30.62,13.9,0,574,0,19.3,C,0,30,0,2.29,0
23907,20230127,2035,20230127,1435,2.623,-98.08,30.62,13.9,0,562,0,19,C,0,30,0,3.22,0
23907,20230127,2040,20230127,1440,2.623,-98.08,30.62,13.6,0,545,0,18.9,C,0,30,0,2.39,0
23907,20230127,2045,20230127,1445,2.623,-98.08,30.62,13.6,0,534,0,18.8,C,0,30,0,2.82,0
23907,20230127,2050,20230127,1450,2.623,-98.08,30.62,13.7,0,526,0,18.7,C,0,30,0,2.96,0
23907,20230127,2055,20230127,1455,2.623,-98.08,30.62,13.6,0,514,0,18.4,C,0,29,0,3.35,0
23907,20230127,2100,20230127,1500,2.623,-98.08,30.62,13.6,0,502,0,18.3,C,0,29,0,3.37,0
23907,20230127,2105,20230127,1505,2.623,-98.08,30.62,13.6,0,495,0,18.2,C,0,29,0,3.36,0
23907,20230127,2110,20230127,1510,2.623,-98.08,30.62,13.5,0,394,0,18.1,C,0,30,0,2.9,0
23907,20230127,2115,20230127,1515,2.623,-98.08,30.62,12.6,0,220,0,16.6,C,0,31,0,2.94,0
23907,20230127,2120,20230127,1520,2.623,-98.08,30.62,12.6,0,313,0,16.6,C,0,32,0,3.01,0
23907,20230127,2125,20230127,1525,2.623,-98.08,30.62,12.8,0,263,0,16.9,C,0,32,0,2.7,0
23907,20230127,2130,20230127,1530,2.623,-98.08,30.62,12.7,0,200,0,16.4,C,0,32,0,2.69,0
23907,20230127,2135,20230127,1535,2.623,-98.08,30.62,12.5,0,169,0,16.2,C,0,33,0,2.78,0
23907,20230127,2140,20230127,1540,2.623,-98.08,30.62,12.5,0,136,0,16,C,0,34,0,2.58,0
23907,20230127,2145,20230127,1545,2.623,-98.08,30.62,12.4,0,126,0,15.7,C,0,34,0,2.8,0
23907,20230127,2150,20230127,1550,2.623,-98.08,30.62,12.5,0,112,0,15.6,C,0,34,0,2.64,0
23907,20230127,2155,20230127,1555,2.623,-98.08,30.62,12.4,0,105,0,15.3,C,0,35,0,2.55,0
23907,20230127,2200,20230127,1600,2.623,-98.08,30.62,12.5,0,103,0,15.3,C,0,35,0,2.33,0
23907,20230127,2205,20230127,1605,2.623,-98.08,30.62,12.5,0,101,0,15,C,0,35,0,2.91,0
23907,20230127,2210,20230127,1610,2.623,-98.08,30.62,12.4,0,100,0,14.9,C,0,35,0,2.81,0
23907,20230127,2215,20230127,1615,2.623,-98.08,30.62,12.5,0,95,0,14.9,C,0,36,0,2.1,0
23907,20230127,2220,20230127,1620,2.623,-98.08,30.62,12.5,0,85,0,14.8,C,0,36,0,1.94,0
23907,20230127,2225,20230127,1625,2.623,-98.08,30.62,12.4,0,80,0,14.7,C,0,36,0,2.16,0
23907,20230127,2230,20230127,1630,2.623,-98.08,30.62,12.3,0,76,0,14.5,C,0,37,0,2.15,0
23907,20230127,2235,20230127,1635,2.623,-98.08,30.62,12.2,0,71,0,14.3,C,0,37,0,2.52,0
23907,20230127,2240,20230127,1640,2.623,-98.08,30.62,12.1,0,70,0,14.1,C,0,38,0,2.19,0
23907,20230127,2245,20230127,1645,2.623,-98.08,30.62,12,0,68,0,14,C,0,38,0,2.35,0
23907,20230127,2250,20230127,1650,2.623,-98.08,30.62,12,0,64,0,13.8,C,0,39,0,2.41,0
23907,20230127,2255,20230127,1655,2.623,-98.08,30.62,12,0,60,0,13.7,C,0,39,0,2.19,0
23907,20230127,2300,20230127,1700,2.623,-98.08,30.62,12,0,55,0,13.6,C,0,40,0,2.33,0
23907,20230127,2305,20230127,1705,2.623,-98.08,30.62,11.9,0,49,0,13.4,C,0,40,0,2.13,0
23907,20230127,2310,20230127,1710,2.623,-98.08,30.62,11.9,0,44,0,13.3,C,0,40,0,2.33,0
23907,20230127,2315,20230127,1715,2.623,-98.08,30.62,11.9,0,33,0,13,C,0,40,0,2.6,0
23907,20230127,2320,20230127,1720,2.623,-98.08,30.62,11.8,0,22,0,12.8,C,0,40,0,2.75,0
23907,20230127,2325,20230127,1725,2.623,-98.08,30.62,11.7,0,17,0,12.7,C,0,41,0,2.47,0
23907,20230127,2330,20230127,1730,2.623,-98.08,30.62,11.6,0,24,0,12.6,C,0,41,0,2.22,0
23907,20230127,2335,20230127,1735,2.623,-98.08,30.62,11.5,0,17,0,12.5,C,0,42,0,2.18,0
23907,20230127,2340,20230127,1740,2.623,-98.08,30.62,11.5,0,17,0,12.4,C,0,43,0,1.98,0
23907,20230127,2345,20230127,1745,2.623,-98.08,30.62,11.4,0,10,0,12.3,C,0,43,0,2.24,0
23907,20230127,2350,20230127,1750,2.623,-98.08,30.62,11.3,0,6,0,12.2,C,0,44,0,2.41,0
23907,20230127,2355,20230127,1755,2.623,-98.08,30.62,11.2,0,1,0,12.1,C,0,44,0,2.38,0
23907,20230128,0,20230127,1800,2.623,-98.08,30.62,11.1,0,0,0,11.9,C,0,44,0,2.33,0
23907,20230128,5,20230127,1805,2.623,-98.08,30.62,11,0,0,0,11.8,C,0,45,0,2.28,0
23907,20230128,10,20230127,1810,2.623,-98.08,30.62,10.9,0,0,0,11.7,C,0,45,0,2.41,0
23907,20230128,15,20230127,1815,2.623,-98.08,30.62,10.8,0,0,0,11.4,C,0,46,0,2.26,0
23907,20230128,20,20230127,1820,2.623,-98.08,30.62,10.6,0,0,0,10.9,C,0,47,0,2.79,0
23907,20230128,25,20230127,1825,2.623,-98.08,30.62,10.4,0,0,0,10.5,C,0,48,0,2.51,0
23907,20230128,30,20230127,1830,2.623,-98.08,30.62,10.2,0,0,0,10.2,C,0,49,0,2.68,0
23907,20230128,35,20230127,1835,2.623,-98.08,30.62,10.2,0,0,0,10.3,C,0,49,0,2.82,0
23907,20230128,40,20230127,1840,2.623,-98.08,30.62,10.2,0,0,0,10.7,C,0,49,0,2.67,0
23907,20230128,45,20230127,1845,2.623,-98.08,30.62,10.2,0,0,0,10.7,C,0,50,0,2.91,0
23907,20230128,50,20230127,1850,2.623,-98.08,30.62,10.1,0,0,0,10.1,C,0,50,0,2.67,0
23907,20230128,55,20230127,1855,2.623,-98.08,30.62,10,0,0,0,10,C,0,51,0,2.9,0
23907,20230128,100,20230127,1900,2.623,-98.08,30.62,10,0,0,0,9.9,C,0,51,0,2.89,0
23907,20230128,105,20230127,1905,2.623,-98.08,30.62,10,0,0,0,9.5,C,0,51,0,2.8,0
23907,20230128,110,20230127,1910,2.623,-98.08,30.62,9.9,0,0,0,9.4,C,0,51,0,3.04,0
23907,20230128,115,20230127,1915,2.623,-98.08,30.62,9.9,0,0,0,9.7,C,0,52,0,2.89,0
23907,20230128,120,20230127,1920,2.623,-98.08,30.62,9.8,0,0,0,9.2,C,0,52,0,2.56,0
23907,20230128,125,20230127,1925,2.623,-98.08,30.62,9.7,0,0,0,9.1,C,0,53,0,2.71,0
23907,20230128,130,20230127,1930,2.623,-98.08,30.62,9.6,0,0,0,9,C,0,53,0,2.94,0
23907,20230128,135,20230127,1935,2.623,-98.08,30.62,9.4,0,0,0,8.9,C,0,54,0,2.71,0
23907,20230128,140,20230127,1940,2.623,-98.08,30.62,9.3,0,0,0,8.8,C,0,54,0,2.4,0
23907,20230128,145,20230127,1945,2.623,-98.08,30.62,9.2,0,0,0,8.6,C,0,55,0,2.28,0
23907,20230128,150,20230127,1950,2.623,-98.08,30.62,9.1,0,0,0,8.7,C,0,55,0,2.46,0
23907,20230128,155,20230127,1955,2.623,-98.08,30.62,9,0,0,0,8.6,C,0,56,0,2.61,0
23907,20230128,200,20230127,2000,2.623,-98.08,30.62,8.9,0,0,0,8.5,C,0,56,0,2.27,0
23907,20230128,205,20230127,2005,2.623,-98.08,30.62,8.9,0,0,0,8.4,C,0,56,0,2.27,0
23907,20230128,210,20230127,2010,2.623,-98.08,30.62,8.8,0,0,0,8.5,C,0,56,0,2.47,0
23907,20230128,215,20230127,2015,2.623,-98.08,30.62,8.8,0,0,0,8.4,C,0,57,0,2.26,0
23907,20230128,220,20230127,2020,2.623,-98.08,30.62,8.8,0,0,0,8.3,C,0,57,0,2.38,0
23907,20230128,225,20230127,2025,2.623,-98.08,30.62,8.7,0,0,0,8.6,C,0,57,0,2.65,0
23907,20230128,230,20230127,2030,2.623,-98.08,30.62,8.9,0,0,0,9.3,C,0,57,0,2.38,0
23907,20230128,235,20230127,2035,2.623,-98.08,30.62,8.9,0,0,0,9.1,C,0,57,0,2.47,0
23907,20230128,240,20230127,2040,2.623,-98.08,30.62,8.7,0,0,0,8.6,C,0,58,0,2.36,0
23907,20230128,245,20230127,2045,2.623,-98.08,30.62,8.7,0,0,0,9.2,C,0,58,0,2.22,0
23907,20230128,250,20230127,2050,2.623,-98.08,30.62,8.8,0,0,0,9.5,C,0,58,0,2.3,0
23907,20230128,255,20230127,2055,2.623,-98.08,30.62,8.9,0,0,0,9.5,C,0,58,0,2.09,0
23907,20230128,300,20230127,2100,2.623,-98.08,30.62,8.9,0,0,0,9.6,C,0,58,0,2.45,0
23907,20230128,305,20230127,2105,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,58,0,2.64,0
23907,20230128,310,20230127,2110,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,58,0,2.43,0
23907,20230128,315,20230127,2115,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,58,0,2.53,0
23907,20230128,320,20230127,2120,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,59,0,2.46,0
23907,20230128,325,20230127,2125,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,59,0,2.18,0
23907,20230128,330,20230127,2130,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,59,0,2.11,0
23907,20230128,335,20230127,2135,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,59,0,2.55,0
23907,20230128,340,20230127,2140,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,59,0,2.46,0
23907,20230128,345,20230127,2145,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,59,0,2.04,0
23907,20230128,350,20230127,2150,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,60,0,1.71,0
23907,20230128,355,20230127,2155,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,60,0,2.14,0
23907,20230128,400,20230127,2200,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,60,0,2.12,0
23907,20230128,405,20230127,2205,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,61,0,2.4,0
23907,20230128,410,20230127,2210,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,62,0,2.21,0
23907,20230128,415,20230127,2215,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,63,0,2.26,0
23907,20230128,420,20230127,2220,2.623,-98.08,30.62,9,0,0,0,9.8,C,0,64,0,2.37,0
23907,20230128,425,20230127,2225,2.623,-98.08,30.62,9,0,0,0,9.8,C,0,65,0,2.3,0
23907,20230128,430,20230127,2230,2.623,-98.08,30.62,9,0,0,0,9.8,C,0,66,0,2.65,0
23907,20230128,435,20230127,2235,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,67,0,2.51,0
23907,20230128,440,20230127,2240,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,67,0,2.3,0
23907,20230128,445,20230127,2245,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,68,0,2.59,0
23907,20230128,450,20230127,2250,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,69,0,2.67,0
23907,20230128,455,20230127,2255,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,70,0,2.05,0
23907,20230128,500,20230127,2300,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,70,0,2.39,0
23907,20230128,505,20230127,2305,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,71,0,2.4,0
23907,20230128,510,20230127,2310,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,72,0,2.24,0
23907,20230128,515,20230127,2315,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,73,0,2.46,0
23907,20230128,520,20230127,2320,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,74,0,2.39,0
23907,20230128,525,20230127,2325,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,75,0,2.51,0
23907,20230128,530,20230127,2330,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,76,0,2.24,0
23907,20230128,535,20230127,2335,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,77,0,2.54,0
23907,20230128,540,20230127,2340,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,77,0,2.3,0
23907,20230128,545,20230127,2345,2.623,-98.08,30.62,9,0,0,0,9.7,C,0,78,0,2.23,0
23907,20230128,550,20230127,2350,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,78,0,2.04,0
23907,20230128,555,20230127,2355,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,78,0,1.74,0
23907,20230128,600,20230128,0,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,79,0,2.14,0
23907,20230128,605,20230128,5,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,79,0,2.06,0
23907,20230128,610,20230128,10,2.623,-98.08,30.62,8.9,0,0,0,9.7,C,0,80,0,1.97,0
23907,20230128,615,20230128,15,2.623,-98.08,30.62,8.8,0,0,0,9.7,C,0,80,0,1.87,0
23907,20230128,620,20230128,20,2.623,-98.08,30.62,8.8,0,0,0,9.7,C,0,80,0,2.2,0
23907,20230128,625,20230128,25,2.623,-98.08,30.62,8.8,0,0,0,9.6,C,0,81,0,2.46,0
23907,20230128,630,20230128,30,2.623,-98.08,30.62,8.7,0,0,0,9.6,C,0,81,0,2.29,0
23907,20230128,635,20230128,35,2.623,-98.08,30.62,8.7,0,0,0,9.6,C,0,81,0,2.31,0
23907,20230128,640,20230128,40,2.623,-98.08,30.62,8.7,0,0,0,9.6,C,0,82,0,1.91,0
23907,20230128,645,20230128,45,2.623,-98.08,30.62,8.7,0,0,0,9.6,C,0,82,0,2,0
23907,20230128,650,20230128,50,2.623,-98.08,30.62,8.6,0,0,0,9.6,C,0,82,0,2.08,0
23907,20230128,655,20230128,55,2.623,-98.08,30.62,8.6,0,0,0,9.5,C,0,83,0,2.28,0
23907,20230128,700,20230128,100,2.623,-98.08,30.62,8.5,0,0,0,9.5,C,0,83,0,2.34,0
23907,20230128,705,20230128,105,2.623,-98.08,30.62,8.4,0,0,0,9.4,C,0,84,0,2.09,0
23907,20230128,710,20230128,110,2.623,-98.08,30.62,8.4,0,0,0,9.4,C,0,85,0,2.25,0
23907,20230128,715,20230128,115,2.623,-98.08,30.62,8.4,0,0,0,9.3,C,0,85,0,1.94,0
23907,20230128,720,20230128,120,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,86,0,2,0
23907,20230128,725,20230128,125,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,86,0,1.96,0
23907,20230128,730,20230128,130,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,86,0,1.68,0
23907,20230128,735,20230128,135,2.623,-98.08,30.62,8.4,0,0,0,9.3,C,0,86,0,2,0
23907,20230128,740,20230128,140,2.623,-98.08,30.62,8.4,0,0,0,9.4,C,0,86,0,1.76,0
23907,20230128,745,20230128,145,2.623,-98.08,30.62,8.4,0,0,0,9.4,C,0,86,0,1.45,0
23907,20230128,750,20230128,150,2.623,-98.08,30.62,8.4,0,0,0,9.4,C,0,86,0,1.45,0
23907,20230128,755,20230128,155,2.623,-98.08,30.62,8.4,0,0,0,9.4,C,0,86,0,1.51,0
23907,20230128,800,20230128,200,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,86,0,1.17,0
23907,20230128,805,20230128,205,2.623,-98.08,30.62,8.1,0,0,0,9.3,C,0,88,0,1.29,0
23907,20230128,810,20230128,210,2.623,-98.08,30.62,8,0,0,0,9.2,C,0,89,0,1.29,0
23907,20230128,815,20230128,215,2.623,-98.08,30.62,7.9,0,0,0,9.2,C,0,90,0,1.26,0
23907,20230128,820,20230128,220,2.623,-98.08,30.62,7.9,0,0,0,9.2,C,0,91,0,0.94,0
23907,20230128,825,20230128,225,2.623,-98.08,30.62,7.9,0,0,0,9.2,C,0,91,0,1.11,0
23907,20230128,830,20230128,230,2.623,-98.08,30.62,7.9,0,0,0,9.2,C,0,92,0,1.13,0
23907,20230128,835,20230128,235,2.623,-98.08,30.62,7.9,0,0,0,9.2,C,0,92,0,1.13,0
23907,20230128,840,20230128,240,2.623,-98.08,30.62,7.9,0,0,0,9.2,C,0,93,0,1.14,0
23907,20230128,845,20230128,245,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,93,0,1.37,0
23907,20230128,850,20230128,250,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,93,0,1.52,0
23907,20230128,855,20230128,255,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,93,0,1.7,0
23907,20230128,900,20230128,300,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,94,0,1.35,0
23907,20230128,905,20230128,305,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,94,0,1.36,0
23907,20230128,910,20230128,310,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,94,0,1.25,0
23907,20230128,915,20230128,315,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,94,0,1.13,0
23907,20230128,920,20230128,320,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,94,0,1.16,0
23907,20230128,925,20230128,325,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,94,0,1.2,0
23907,20230128,930,20230128,330,2.623,-98.08,30.62,7.9,0,0,0,9.1,C,0,94,0,1.03,0
23907,20230128,935,20230128,335,2.623,-98.08,30.62,8,0,0,0,9.1,C,0,94,0,1.35,0
23907,20230128,940,20230128,340,2.623,-98.08,30.62,8.1,0,0,0,9.1,C,0,95,0,1.47,0
23907,20230128,945,20230128,345,2.623,-98.08,30.62,8.2,0,0,0,9.2,C,0,95,0,1.21,0
23907,20230128,950,20230128,350,2.623,-98.08,30.62,8.3,0,0,0,9.2,C,0,95,0,1.43,0
23907,20230128,955,20230128,355,2.623,-98.08,30.62,8.2,0,0,0,9.2,C,0,95,0,1.66,0
23907,20230128,1000,20230128,400,2.623,-98.08,30.62,8.2,0,0,0,9.2,C,0,95,0,1.29,0
23907,20230128,1005,20230128,405,2.623,-98.08,30.62,8.2,0,0,0,9.2,C,0,95,0,1.16,0
23907,20230128,1010,20230128,410,2.623,-98.08,30.62,8.2,0,0,0,9.2,C,0,95,0,1.18,0
23907,20230128,1015,20230128,415,2.623,-98.08,30.62,8.2,0,0,0,9.2,C,0,95,0,1.33,0
23907,20230128,1020,20230128,420,2.623,-98.08,30.62,8.3,0,0,0,9.2,C,0,95,0,1.38,0
23907,20230128,1025,20230128,425,2.623,-98.08,30.62,8.3,0,0,0,9.2,C,0,95,0,1.2,0
23907,20230128,1030,20230128,430,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.32,0
23907,20230128,1035,20230128,435,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,0.93,0
23907,20230128,1040,20230128,440,2.623,-98.08,30.62,8.2,0,0,0,9.3,C,0,95,0,1.06,0
23907,20230128,1045,20230128,445,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.17,0
23907,20230128,1050,20230128,450,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.23,0
23907,20230128,1055,20230128,455,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.03,0
23907,20230128,1100,20230128,500,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.36,0
23907,20230128,1105,20230128,505,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.32,0
23907,20230128,1110,20230128,510,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.27,0
23907,20230128,1115,20230128,515,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.26,0
23907,20230128,1120,20230128,520,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.2,0
23907,20230128,1125,20230128,525,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.04,0
23907,20230128,1130,20230128,530,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,1.01,0
23907,20230128,1135,20230128,535,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,0.8,0
23907,20230128,1140,20230128,540,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,0.47,0
23907,20230128,1145,20230128,545,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,0.75,0
23907,20230128,1150,20230128,550,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,95,0,0.71,0
23907,20230128,1155,20230128,555,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,96,0,0.74,0
23907,20230128,1200,20230128,600,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,96,0,0.81,0
23907,20230128,1205,20230128,605,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,95,0,0.62,0
23907,20230128,1210,20230128,610,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,96,0,0.8,0
23907,20230128,1215,20230128,615,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,95,0,0.29,0
23907,20230128,1220,20230128,620,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,96,0,0.7,0
23907,20230128,1225,20230128,625,2.623,-98.08,30.62,8.4,0,0,0,9.4,C,0,96,0,0.94,0
23907,20230128,1230,20230128,630,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,96,0,0.73,0
23907,20230128,1235,20230128,635,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,96,0,0.81,0
23907,20230128,1240,20230128,640,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,96,0,0.68,0
23907,20230128,1245,20230128,645,2.623,-98.08,30.62,8.2,0,0,0,9.3,C,0,96,0,0.8,0
23907,20230128,1250,20230128,650,2.623,-98.08,30.62,8.2,0,0,0,9.3,C,0,96,0,0.72,0
23907,20230128,1255,20230128,655,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,96,0,0.27,0
23907,20230128,1300,20230128,700,2.623,-98.08,30.62,8.3,0,0,0,9.3,C,0,96,0,0.32,0
23907,20230128,1305,20230128,705,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,96,0,0.36,0
23907,20230128,1310,20230128,710,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,96,0,0.17,0
23907,20230128,1315,20230128,715,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,96,0,0.24,0
23907,20230128,1320,20230128,720,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,96,0,0.44,0
23907,20230128,1325,20230128,725,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,96,0,0.63,0
23907,20230128,1330,20230128,730,2.623,-98.08,30.62,8.3,0,0,0,9.4,C,0,96,0,0.72,0
